0,1,2,3,4,5,6,7,8,9,10,11,12
재주식탁,서울시 성동구 성수동1가 31-17 1F,02-498-0984,퓨전 한식,새우토마토렌틸카레,8000.0,"새우토마토렌틸카레:8,000원//청양바지락카레:8,500원//치즈버터치킨카레:9,000원/",월-금: 11:30 - 20:30 토-일: 12:00 - 20:30,4.0,85.0,,https://mp-seoul-image-production-s3.mangoplate.com/243168/53774_1577756411326_39121,648.0
스시 나미키,서울시 강남구 논현동 241-1 강남파라곤 S동 1F 103호,02-6368-7953,회 / 스시,점심 테이블/룸 스시코스,45000.0,"점심 테이블/룸 스시코스:45,000원//점심 카운터 오마카세:60,000원//저녁 테이블/룸 코스:100,000원//저녁 카운터 오마카세:120,000원/",12:00 - 22:00,4.4,30.0,,https://mp-seoul-image-production-s3.mangoplate.com/346366/1227868_1594648370738_10284,649.0
ㅊa,서울시 성동구 성수동1가 685-408,02-538-1014,카페 / 디저트,,,,10:00 - 22:00,3.7,41.0,,https://mp-seoul-image-production-s3.mangoplate.com/929129_1571905074034201.jpg,650.0
맨션나인,서울시 마포구 상수동 331-17,070-4110-2920,이탈리안,,,,12:00 - 23:00,4.2,6.0,,https://mp-seoul-image-production-s3.mangoplate.com/942396_1575428995063808.jpg,651.0
리북집,서울시 강남구 논현동 163-3,02-540-8589,고기 요리,족발 (앞발),35000.0,"족발 (앞발):35,000원//냉채 족발 (대):35,000원//매운족발:30,000원//쟁반국수:12,000원/",월-토: 11:30 - 03:30 일: 13:00 - 02:30,4.3,164.0,,https://mp-seoul-image-production-s3.mangoplate.com/10214/328060_14422994543756409,652.0
시너리,서울시 성동구 성수동1가 656-435 3F,010-9932-9325,카페 / 디저트,,,,12:00 - 20:00,3.9,32.0,,https://mp-seoul-image-production-s3.mangoplate.com/59540_1598773094190611.jpg,653.0
푸울파티,서울시 성동구 성수동2가 328-15,070-8805-8769,기타 양식,,,,11:00 - 21:00,3.9,20.0,,https://mp-seoul-image-production-s3.mangoplate.com/332941_1512017992414077.jpg,654.0
언니네반점,서울시 성북구 안암동5가 14-2,02-953-7878,정통 중식 / 일반 중식,,,,10:00 - 23:00,3.8,17.0,,https://mp-seoul-image-production-s3.mangoplate.com/334662/712762_1600099311818_14021,655.0
제일곱창,서울시 성동구 홍익동 131-1,02-2281-9792,고기 요리,,,,16:00 - 24:00,4.0,27.0,,https://mp-seoul-image-production-s3.mangoplate.com/1443809_1599236396361259.jpg,656.0
정식당,서울시 강남구 청담동 83-24 2F,02-517-4654,퓨전 한식,런치 (4코스),73000.0,"런치 (4코스):73,000원//런치 (5코스):95,000원//런치 (8코스):175,000원//디너 (5코스):145,000원//디너 (8코스):220,000원/",12:00 - 22:30,4.4,166.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/46474_1451700785705.jpg,657.0
하단,서울시 성북구 성북동 184-40,02-764-5744,탕 / 찌개 / 전골,만두전골 (중),25000.0,"{'월,수,목,금': '정오 12시 - 오후 7시                    ', '쉬는시간 매주 월,수,목,금': '오후 2시 - 오후 5시                    ', '휴무일': '매주 화요일                    '}",12:00 - 20:00,,,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/460278_1473164503163734.jpg,658.0
한양대신닭발,서울시 성동구 행당동 10-1,070-8111-2588,닭 / 오리 요리,,,,17:00 - 02:00,4.2,7.0,,https://mp-seoul-image-production-s3.mangoplate.com/412221_1495042885583407.jpg,659.0
맛짱조개,서울시 강남구 논현동 114-14,02-516-4787,해산물 요리,,,,17:00 - 04:00,4.5,22.0,,https://mp-seoul-image-production-s3.mangoplate.com/217140/113339_1455123126639_1862,660.0
동경산책,서울시 성북구 동선동1가 54,02-923-2666,회 / 스시,,,,11:30 - 22:00,3.4,31.0,,https://mp-seoul-image-production-s3.mangoplate.com/447545_1520492268295453.jpg,661.0
누메로뜨레쓰,서울시 성동구 성수동1가 656-1661 1F,02-465-7943,카페 / 디저트,,,,,3.9,5.0,,https://mp-seoul-image-production-s3.mangoplate.com/417606/463281_1596426106920_172128,662.0
옥수동 화덕피자,서울시 성동구 옥수동 285-60 2F,02-6084-2019,이탈리안,,,,월-금: 15:30 - 17:30 토-일: 16:00 - 17:00,4.3,54.0,,https://mp-seoul-image-production-s3.mangoplate.com/1421947_1594614485021599.jpg,663.0
스시코우지,서울시 강남구 청담동 1-1 퍼스트빌딩 2F,02-541-6200,회 / 스시,런치 스시오마카세 (카운터),110000.0,"런치 스시오마카세 (카운터):110,000원//디너 오마카세 (카운터):220,000원//런치 사시미 오마카세 (카운터):140,000원//런치 스시코스 (룸):65,000원//런치 사시미 코스 (룸):90,000원/",12:00 - 22:00,4.4,70.0,,https://mp-seoul-image-production-s3.mangoplate.com/185003/565729_1545727396959_19581,664.0
블루쿠치나,서울시 마포구 망원동 57-41,02-6015-5741,이탈리안,,,,11:30 - 22:00,4.3,45.0,,https://mp-seoul-image-production-s3.mangoplate.com/494181_1493998360521622.jpg,665.0
삼정하누,서울시 강남구 역삼동 605-22,02-501-3834,고기 요리,,,,11:00 - 23:00,4.4,16.0,,https://mp-seoul-image-production-s3.mangoplate.com/693574_1597580212708922.jpg,666.0
몽고네,서울시 강남구 신사동 665-10 승승장구빌딩 1F,02-540-0680,이탈리안,런치 코스,42000.0,"런치 코스:42,000원//샘플러 코스:60,000원//시즌 코스:80,000원/",12:00 - 22:30,4.3,70.0,,https://mp-seoul-image-production-s3.mangoplate.com/43178_1597331064578490.jpg,667.0
스시산원,서울시 강남구 삼성동 142-7 LG에클라트 A동 101호,02-557-5656,회 / 스시,런치 스시코스,70000.0,"런치 스시코스:70,000원//디너 오마카세코스:150,000원/",12:00 - 22:00,4.3,38.0,,https://mp-seoul-image-production-s3.mangoplate.com/460278_1527215416378216.jpg,668.0
이치에,서울시 강남구 신사동 656-7 2F,070-4273-4087,이자카야 / 오뎅 / 꼬치,사시미모리아와세 (2인),59000.0,"사시미모리아와세 (2인):59,000원//아마에비:30,000원//혼마구로:33,000원//호다테후라이:25,000원//멘치카츠 (4pcs):22,000원/",18:00 - 24:00,4.6,156.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/27907_1458188159981819.jpg,669.0
땅코참숯구이,서울시 성동구 행당동 292-34,02-2281-6908,고기 요리,생목살 (200g),17000.0,"생목살 (200g):17,000원//삼겹살 (200g):17,000원//갈매기살 (200g):17,000원/",16:00 - 24:00,4.3,139.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/445596_1451662908409.jpg,670.0
미각,서울시 성북구 안암동5가 102-52 2-3F,02-929-8858,기타 중식,,,,11:00 - 03:00,3.3,28.0,,https://mp-seoul-image-production-s3.mangoplate.com/40929/reviews/db7810ee62a1.jpg,671.0
커피매터스,서울시 성북구 삼선동4가 85,070-8860-8147,카페 / 디저트,,,,12:00 - 22:00,3.8,10.0,,https://mp-seoul-image-production-s3.mangoplate.com/348794/1480755_1586526047660_73205,672.0
힠컵,서울시 마포구 연남동 390-67 1F,010-2020-8231,일반 주점,,,,"





",4.3,7.0,,https://mp-seoul-image-production-s3.mangoplate.com/47875_1595424993824835.jpg,673.0
핑거팁스,서울시 성동구 성수동2가 315-36,070-4232-0805,브런치 / 버거 / 샌드위치,,,,월-금: 11:00 - 21:30 토-일: 12:00 - 21:00,3.9,44.0,,https://mp-seoul-image-production-s3.mangoplate.com/243172/458314_1460085249793_6897,674.0
이치젠,서울시 마포구 망원동 415-31 101호,070-7740-0321,돈부리 / 일본 카레 / 벤토,이치젠텐동,9000.0,"이치젠텐동:9,000원//에비텐동:11,000원//아나고텐동:13,000원//스페셜텐동:15,000원//바질토마토:3,000원/",화-토: 12:00 - 21:00 일: 12:00 - 17:00,4.2,186.0,,https://mp-seoul-image-production-s3.mangoplate.com/321296/268118_1494234229643_3691,675.0
관계,서울시 강남구 신사동 556-29,010-7754-5023,고기 요리,,,,토-목: 18:00 - 02:00 금: 18:00 - 03:00,4.3,28.0,,https://mp-seoul-image-production-s3.mangoplate.com/93482_1440308549254,676.0
젠제로,서울시 강남구 삼성동 10-18 예우빌딩,02-543-1261,카페 / 디저트,컵/콘 (1인),5000.0,"컵/콘 (1인):5,000원//보냉포장 (소):19,000원//보냉포장 (중):26,000원//보냉포장 (대):34,000원//고메박스:32,000원/",11:30 - 22:00,4.3,119.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/684068_1489886684395825.jpg,677.0
스시인,서울시 강남구 신사동 645-28 3F,02-543-7636,회 / 스시,런치,160000.0,"런치:160,000원//디너:270,000원/",월-화: 17:00 - 22:00 수: 12:00 - 14:00 목-금: 17:00 - 22:00 토: 12:00 - 14:00,4.3,15.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/565774_1468455067063837.jpg,678.0
티핀,서울시 성동구 성수동1가 658-1,010-5499-5939,카페 / 디저트,,,,10:30 - 20:30,3.9,21.0,,https://mp-seoul-image-production-s3.mangoplate.com/112555_1495587650802281.jpg,679.0
테일러커피,서울시 마포구 서교동 338-1,02-334-0355,카페 / 디저트,아메리카노,5500.0,"아메리카노:5,500원//아인슈페너:6,000원//크림모카:6,500원/",11:30 - 23:00,4.3,149.0,,https://mp-seoul-image-production-s3.mangoplate.com/222746/180342_1478619958562_281609,680.0
영진마라탕,서울시 마포구 도화동 571 삼보나눔빌딩 2F 201호,02-6949-0866,기타 중식,,,,,4.3,12.0,,https://mp-seoul-image-production-s3.mangoplate.com/1508867_1590191267453580.jpg,681.0
시고로,서울시 강남구 청담동 21-14 2F,"
퓨전 양식
",,갈치 스파게티,22000.0,"갈치 스파게티:22,000원//광어와 리치빙수:16,000원//클램피자 (12인치):28,000원//오늘의 생선:35,000원/",토-일: 15:00 - 17:30,4.4,23.0,,https://mp-seoul-image-production-s3.mangoplate.com/576647_1584837934754670.jpg,682.0
논현양꼬치,서울시 강남구 논현동 138-22,02-516-9792,기타 중식,,,,18:00 - 05:00,4.5,16.0,,https://mp-seoul-image-production-s3.mangoplate.com/198416_1436074025267,683.0
수연산방,서울시 성북구 성북동 248,02-764-1736,카페 / 디저트,대추차,12800.0,"대추차:12,800원//엄마손 순 단호박범벅:13,800원//생강차:12,500원//단호박빙수 (1인):13,500원//단호박빙수 (2인):26,000원/",화-금: 11:30 - 18:00 토-일: 11:30 - 22:00,,,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/563958_1469614535600956.jpg,684.0
새들러하우스,서울시 강남구 신사동 561-8 B1,070-8265-5541,카페 / 디저트,,,,11:00 - 22:00,4.5,30.0,,https://mp-seoul-image-production-s3.mangoplate.com/777214_1600143534666091.jpg,685.0
이요이요스시,서울시 마포구 공덕동 469 래미안5차상가  106호,02-306-0372,회 / 스시,런치 사시미앤스시코스,40000.0,"런치 사시미앤스시코스:40,000원//디너 사시미앤스시코스:60,000원/",12:00 - 21:30,4.5,81.0,,https://mp-seoul-image-production-s3.mangoplate.com/46971_1429020571192,686.0
카페비하인드,서울시 마포구 서교동 404-26 팜파스빌딩,02-3141-7212,카페 / 디저트,카페라떼,5500.0,"카페라떼:5,500원//카푸치노:5,500원//베리베리요거트:7,000원//절인딸기:3,500원//프렌치 토스트:8,000원/",월-토: 11:00 - 23:00 일: 11:00 - 22:00,4.2,111.0,,https://mp-seoul-image-production-s3.mangoplate.com/47970_1435290439992,687.0
석관시장떡볶이,서울시 성북구 석관동 199-12,02-965-3719,기타 한식,,,,,3.9,14.0,,https://mp-seoul-image-production-s3.mangoplate.com/190534/264349_1451965193233_38327,688.0
아이엠어버거,서울시 마포구 창전동 5-78,02-338-8507,브런치 / 버거 / 샌드위치,아이엠어버거 (140g),9300.0,"아이엠어버거 (140g):9,300원//더블아메리칸치즈버거 (140g):8,300원//어니언쉬림프버거:9,800원//프렌치프라이:7,500원//바닐라쉐이크:5,500원/",11:30 - 21:00,,,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/462661_1493261519023065.jpg,689.0
로바타탄요,서울시 강남구 신사동 584-1 109호,02-6339-9667,정통 일식 / 일반 일식,야채모듬5종,15000.0,"야채모듬5종:15,000원//닭 토종닭구이:33,000원//안심 스테이크:35,000원//시사모:15,000원//요세나베:27,000원/",18:00 - 01:00,4.7,73.0,,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/342832/47875_1548135384309,690.0
페어링룸,서울시 강남구 청담동 117-12 1F,010-3100-8861,이탈리안,,,,11:00 - 24:00,4.3,51.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/27907_1479034980668926.jpg,691.0
파스토,서울시 강남구 청담동 19-4 B1,02-515-6878,이탈리안,GNOCCHI,27000.0,"GNOCCHI:27,000원//RAGU SPECIAL:34,000원//TRUFFINA:28,000원//SEA URCHIN:34,000원//SECONDI SPECIAL (100g):37,000원/",12:00 - 23:00,4.4,95.0,,https://mp-seoul-image-production-s3.mangoplate.com/259634_1542766836347534.jpg,692.0
꼬르소산도,서울시 마포구 망원동 474-2,02-338-3383,카페 / 디저트,,,,월-금: 10:00 - 22:00 토: 12:00 - 22:00 일: 12:00 - 20:00,4.2,15.0,,https://mp-seoul-image-production-s3.mangoplate.com/1599321_1596204571333965.jpg,693.0
다시올치킨,서울시 성동구 사근동 176-5,02-2293-8979,닭 / 오리 요리,,,,12:00 - 01:00,4.0,18.0,,https://mp-seoul-image-production-s3.mangoplate.com/190003/33537_1458919461387_58304,694.0
예티,서울시 마포구 서교동 360-22 2F,02-325-0745,인도 음식,,,,11:00 - 02:00,4.4,86.0,,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/104601_1455631669001.jpg,695.0
더베리와플,서울시 성북구 안암동5가 15-85,"
카페 / 디저트
",,,,,,3.8,39.0,,https://mp-seoul-image-production-s3.mangoplate.com/341739_1512290688608606.jpg,696.0
세시셀라,서울시 강남구 신사동 651-4 삼경빌딩 1F,02-3448-7100,카페 / 디저트,당근케이크,8800.0,"당근케이크:8,800원//와플 브런치 세트:14,300원//크레이프케이크:8,800원/",11:00 - 23:00,4.3,253.0,,https://mp-seoul-image-production-s3.mangoplate.com/10268/126_1450576498071_10973,697.0
미자카야,서울시 마포구 망원동 414-14 1F,010-4800-7637,이자카야 / 오뎅 / 꼬치,1인 모리아와세,18000.0,"1인 모리아와세:18,000원//가키 후라이:11,000원//치킨난반:11,000원//로스카츠:10,000원//부타테키:12,000원/",월-금: 18:00 - 02:00 토: 18:00 - 01:00,4.3,61.0,,https://mp-seoul-image-production-s3.mangoplate.com/462661_1599031407588793.jpg,698.0
따끈따끈하니 쫄깃쫄깃하니,서울시 성북구 동소문동5가 107,02-929-0314,기타 한식,,,,11:00 - 23:00,3.5,9.0,,https://mp-seoul-image-production-s3.mangoplate.com/96245/-nisarzgttpoeq.jpg,699.0
둥둥막창구이,서울시 마포구 합정동 387-1,02-335-3199,고기 요리,,,,일,4.3,11.0,,https://mp-seoul-image-production-s3.mangoplate.com/602079_1598770074799204.jpg,700.0
